enable_coop,final_mean_err,decay_ratio,loss_rate_emp,min_pair_dist
0,0.284340985697647,0.159349775329512,0.198350206224222,0.0137567804387668
1,0.284340985697647,0.159349775329512,0.198350206224222,0.0137567804387668
