kc_pos,kc_vel,d_safe,k_rep,u_max,final_mean_err,decay_ratio,min_pair_dist,improve_final_pct,improve_decay_pct,safe_flag,score
0.08,0.1,0.35,1.2,1,1.09661484257691,0.643091723961785,0.134092243853783,8.03557368025094,8.03557368025095,0,1.75569240403908
0.08,0.1,0.35,1.2,1.2,1.09661484257691,0.643091723961785,0.134092243853783,8.03557368025094,8.03557368025095,0,1.75569240403908
0.08,0.2,0.35,1.2,1,1.09843069470297,0.644156600551876,0.133478776650529,7.88329250314963,7.88329250314964,0,1.76364292819767
0.08,0.2,0.35,1.2,1.2,1.09843069470297,0.644156600551876,0.133478776650529,7.88329250314963,7.88329250314964,0,1.76364292819767
0.08,0.3,0.35,1.2,1,1.10028606285472,0.645244650664796,0.13298257256729,7.72769742905128,7.72769742905129,0,1.77046033718182
0.08,0.3,0.35,1.2,1.2,1.10028606285472,0.645244650664796,0.13298257256729,7.72769742905128,7.72769742905129,0,1.77046033718182
0.04,0.1,0.25,2.4,1,1.12994711828887,0.662638888398119,0.133010992382775,5.2402589582844,5.2402589582844,0,1.79983719446112
0.04,0.1,0.25,2.4,1.2,1.12994711828887,0.662638888398119,0.133010992382775,5.2402589582844,5.2402589582844,0,1.79983719446112
0.08,0.1,0.35,0.8,1,1.09602411634995,0.642745302289437,0.127788068668461,8.08511322363975,8.08511322363976,0,1.81814342966534
0.08,0.1,0.35,0.8,1.2,1.09602411634995,0.642745302289437,0.127788068668461,8.08511322363975,8.08511322363976,0,1.81814342966534
0.04,0.1,0.25,1.8,1,1.12992057614274,0.662623323193407,0.130241390910807,5.24248483846381,5.24248483846381,0,1.82750666703466
0.04,0.1,0.25,1.8,1.2,1.12992057614274,0.662623323193407,0.130241390910807,5.24248483846381,5.24248483846381,0,1.82750666703466
0.08,0.2,0.35,0.8,1,1.09784751498638,0.643814604406322,0.126616222907088,7.93219918031178,7.93219918031178,0,1.8316852859155
0.08,0.2,0.35,0.8,1.2,1.09784751498638,0.643814604406322,0.126616222907088,7.93219918031178,7.93219918031178,0,1.8316852859155
0.08,0.3,0.35,0.8,1,1.09970661118803,0.64490484077274,0.125515399941182,7.77629146411088,7.77629146411088,0,1.84455261177621
0.08,0.3,0.35,0.8,1.2,1.09970661118803,0.64490484077274,0.125515399941182,7.77629146411088,7.77629146411088,0,1.84455261177621
0.08,0.3,0.25,2.4,1,1.09868070361056,0.644303214160543,0.124568935848131,7.86232623051797,7.86232623051798,0,1.85299134512925
0.08,0.3,0.25,2.4,1.2,1.09868070361056,0.644303214160543,0.124568935848131,7.86232623051797,7.86232623051798,0,1.85299134512925
0.04,0.1,0.25,1.2,1,1.12989378286319,0.662607610715641,0.12744117555766,5.24473177921884,5.24473177921884,0,1.85548202728659
0.04,0.1,0.25,1.2,1.2,1.12989378286319,0.662607610715641,0.12744117555766,5.24473177921884,5.24473177921884,0,1.85548202728659
0.04,0.1,0.25,0.8,1,1.12987578225721,0.662597054556553,0.125557500670174,5.24624134788295,5.24624134788295,0,1.87430077555547
0.04,0.1,0.25,0.8,1.2,1.12987578225721,0.662597054556553,0.125557500670174,5.24624134788295,5.24624134788295,0,1.87430077555547
0.08,0.2,0.25,2.4,1,1.09687549164666,0.643244577318414,0.121413390792878,8.01371510124944,8.01371510124945,0,1.88274158371788
0.08,0.2,0.25,2.4,1.2,1.09687549164666,0.643244577318414,0.121413390792878,8.01371510124944,8.01371510124945,0,1.88274158371788
0.08,0.3,0.25,1.8,1,1.09862536720151,0.644270763034305,0.121364122179397,7.86696685812474,7.86696685812475,0,1.88498414540754
0.08,0.3,0.25,1.8,1.2,1.09862536720151,0.644270763034305,0.121364122179397,7.86696685812474,7.86696685812475,0,1.88498414540754
0.08,0.2,0.25,1.8,1,1.09680479011072,0.643203115566419,0.119564647130422,8.01964428070304,8.01964428070305,0,1.90115831880649
0.08,0.2,0.25,1.8,1.2,1.09680479011072,0.643203115566419,0.119564647130422,8.01964428070304,8.01964428070305,0,1.90115831880649
0.08,0.3,0.25,1.2,1,1.0985772016107,0.644242517116386,0.118061341866119,7.87100612583802,7.87100612583802,0,1.91796378294951
0.08,0.3,0.25,1.2,1.2,1.0985772016107,0.644242517116386,0.118061341866119,7.87100612583802,7.87100612583802,0,1.91796378294951
0.08,0.2,0.25,1.2,1,1.09674123978011,0.643165847521086,0.117686860186853,8.02497374504129,8.0249737450413,0,1.91987263791158
0.08,0.2,0.25,1.2,1.2,1.09674123978011,0.643165847521086,0.117686860186853,8.02497374504129,8.0249737450413,0,1.91987263791158
0.08,0.2,0.25,0.8,1,1.09670462964808,0.643144378111762,0.116418563995615,8.02804394768632,8.02804394768633,0,1.93251898969192
0.08,0.2,0.25,0.8,1.2,1.09670462964808,0.643144378111762,0.116418563995615,8.02804394768632,8.02804394768633,0,1.93251898969192
0.08,0.3,0.25,0.8,1,1.09855033251578,0.644226760177941,0.115820462661274,7.87325942462995,7.87325942462996,0,1.94034570590304
0.08,0.3,0.25,0.8,1.2,1.09855033251578,0.644226760177941,0.115820462661274,7.87325942462995,7.87325942462996,0,1.94034570590304
0.12,0.3,0.35,2.4,1,1.08412248973398,0.635765789263311,0.114183687081605,9.08320865470003,9.08320865470003,0,1.94228561891793
0.12,0.3,0.35,2.4,1.2,1.08412248973398,0.635765789263311,0.114183687081605,9.08320865470003,9.08320865470003,0,1.94228561891793
